smiles,synth,logp,viscosity,enthalpy_vap,fitness
CCCOCCNCCNC1CC1,0.845886,0.493053,0.422868,0.722801,0.574822
CCN=COCCCN,0.556203,0.565854,0.470243,0.789272,0.574821
CCOCCCOCOCCO,0.810206,0.568935,0.383688,0.735029,0.57482
CN1CCCC1NCCCN,0.61472,0.601082,0.426447,0.755648,0.574816
Cn1nnnc1Nc1cncnc1,0.722536,0.642518,0.402821,0.6511,0.574816
CCCn1nnnc1CNOCCOC,0.712944,0.592748,0.420573,0.670517,0.574813
CCOCCNCCOCCOCCCNOC,0.759394,0.596361,0.412297,0.649485,0.574812
CN=C(NC)c1snnc1C,0.580028,0.525541,0.493451,0.766041,0.574811
COC(CC=O)N(C)C,0.471607,0.584588,0.523011,0.822469,0.574806
CC(C)CNC(=O)O,0.900301,0.434216,0.454679,0.743056,0.574804
CONC(C)(C)F,0.533499,0.435687,0.592134,0.908709,0.574803
C=C(C=O)CC,0.544891,0.415402,0.619458,0.907383,0.574802
Cn1nccc1CNCOCCN,0.687591,0.713212,0.377961,0.686488,0.574801
CCOCCNCn1cnnc1CN,0.671126,0.703824,0.392783,0.665684,0.574796
NNCN1CCNCC1,0.65526,0.767559,0.362283,0.730037,0.574794
COC(=N)C(N)OC,0.437145,0.737102,0.474168,0.829307,0.574794
CNCCOCCCN1CCN1C,0.671213,0.60651,0.419319,0.696578,0.574793
CCCNCCN1CCSCC1,0.821566,0.460051,0.443962,0.760034,0.574792
COCc1nnnn1CCOCNN,0.641949,0.731697,0.393974,0.668266,0.574788
CCNN(C)CC(=O)COCC,0.62831,0.546255,0.446849,0.769822,0.574786
CNC(=O)COCc1oncc1NC,0.659482,0.689923,0.388904,0.703233,0.574786
CCOCCNCNCCF,0.67545,0.569866,0.423973,0.732486,0.574783
CCONCCCN1CCN1C,0.590861,0.540785,0.491877,0.72227,0.574782
COCCON1CCC1C,0.541658,0.516183,0.505652,0.834654,0.574777
NC(CNCC1CC1)=NO,0.739275,0.633521,0.37989,0.716469,0.574776
COCNC(=O)Cc1cncs1,0.694166,0.593367,0.416943,0.696884,0.574775
CCOCCCCCNCCN,0.870823,0.517586,0.40943,0.696133,0.574769
CCCOCCCOCCOCCNON,0.700799,0.571421,0.429537,0.687634,0.574769
CNCCCCCOCCn1nnnc1C,0.781028,0.562459,0.421492,0.654221,0.574768
COCCCCNOCC1CC1,0.764954,0.440575,0.486768,0.753045,0.574767
CCNNCCOCCON,0.617031,0.687841,0.395567,0.737005,0.574766
CNCCCCOc1ccnn1C,0.748766,0.465596,0.470097,0.741393,0.574766
CNC(=O)Nc1ocnc1CN,0.618614,0.736962,0.388499,0.70825,0.574764
CCC(COC)N=O,0.521251,0.525576,0.516607,0.831569,0.574763
CSCCCn1nnnc1CN,0.729747,0.5889,0.4089,0.691842,0.57476
COCCNC(=CO)C(C)C,0.654407,0.451563,0.51001,0.796123,0.574757
CN=C(N)COCCOCCCCOC,0.746614,0.613411,0.396475,0.681366,0.574756
NC(=O)CNC(N)(N)Cl,0.557267,0.866244,0.365778,0.783266,0.574755
CCOCCNCCn1ncnc1COC,0.777235,0.612645,0.402627,0.642286,0.574753
COCCOCCNn1nnnc1C,0.685388,0.593269,0.417549,0.704226,0.574751
NCCOCCOCCOCOCCN,0.765657,0.755644,0.35123,0.674326,0.57475
CNCCCNn1nnnc1C,0.65094,0.574526,0.430175,0.73631,0.574749
COCCCC(N)=NNO,0.640038,0.628003,0.405975,0.745372,0.574748
NNCCC1OCCCO1,0.65327,0.645733,0.388692,0.764829,0.574745
CNNc1ccccn1,0.805453,0.47205,0.446578,0.735052,0.574741
CCOCCOCc1cncn1C,0.778261,0.560132,0.40854,0.693612,0.574739
CCOCOC=COCCNC,0.582018,0.512241,0.498489,0.77926,0.574738
NOCCNCc1ccccn1,0.833091,0.633863,0.366094,0.689546,0.574733
CC(C)NCCOCCNCCN,0.815188,0.660078,0.369463,0.661618,0.574732
CCCOCCCOCOCOC,0.782707,0.441012,0.483522,0.742679,0.574732
Nc1ncccc1CP,0.621222,0.577288,0.427513,0.782047,0.574731
COOCCCCNCCCCO,0.794353,0.529961,0.422201,0.691832,0.57473
COCCNCOc1cccnc1,0.827112,0.545737,0.402423,0.697622,0.57473
COCCOOBr,0.550323,0.440582,0.568548,0.897602,0.57473
NCCCOC(=O)NCF,0.703436,0.607112,0.391354,0.748598,0.57473
COC(N)C(O)=S,0.427338,0.726626,0.483437,0.851079,0.57473
COCCCOC(=CS)CN,0.575405,0.576295,0.45993,0.761921,0.574726
CCNCCOCOCSOC,0.591815,0.534558,0.475191,0.772192,0.574725
CN1CCNCNC1,0.529006,0.647304,0.448865,0.771104,0.574722
NC(CN1CCCCCC1)C(=O)O,0.800216,0.710336,0.357606,0.66398,0.574722
NCCC1CCN1,0.607517,0.668163,0.395142,0.777312,0.574721
NCNOCc1cccnc1,0.733156,0.654676,0.38006,0.695747,0.574721
COCCCOCC(N)NC=O,0.559925,0.715726,0.423216,0.707264,0.574721
CNCCNCCC(=O)NCCOC,0.865975,0.737084,0.345728,0.642678,0.574721
CNCCCCOCCn1cncn1,0.798131,0.568256,0.412021,0.657829,0.57472
COCC(=O)CC(C)O,0.668659,0.623309,0.391259,0.766758,0.574719
Cc1ncsc1CNCCCN,0.783453,0.582209,0.394655,0.698273,0.574716
CCOCCCNCc1ccnnc1,0.813814,0.585214,0.395632,0.668975,0.574714
NC=COc1ccccn1,0.63949,0.506828,0.469632,0.772864,0.574711
CCn1ncnc1CNCNCCCOC,0.725169,0.609889,0.408707,0.669049,0.57471
CNCC=CCCNC(=O)O,0.690229,0.59668,0.41811,0.69272,0.57471
CCONNCc1ccncc1,0.721215,0.52488,0.435936,0.727602,0.574709
NCCCCn1cnnc1S,0.672222,0.654544,0.40818,0.669002,0.574709
CCCOCF,0.716344,0.356745,0.599947,0.913954,0.574708
CCOCCCCOCCCOCCN,0.842521,0.513139,0.420799,0.690632,0.574706
CCOCCN(C)CNCCC(C)=O,0.704869,0.599173,0.400198,0.727985,0.574705
COC(=O)Nc1cccnc1,0.942789,0.474284,0.416206,0.720289,0.574704
Nc1ccn2nccc2n1,0.728778,0.626092,0.385084,0.717398,0.574702
COC(=O)CNCCO,0.861034,0.762294,0.322413,0.721857,0.5747
COCCNCCNCCn1nnnc1C,0.768734,0.71663,0.375423,0.624907,0.574699
Cc1nncn1CCOCCCN,0.710368,0.722673,0.380601,0.648806,0.574697
CNCCNCCOCCCCN,0.825067,0.673178,0.370329,0.640039,0.574695
COCCNCC(=O)Cc1nnnn1C,0.729158,0.736182,0.373841,0.642892,0.574695
Cc1ncoc1CNCCCON,0.645373,0.624199,0.416372,0.71073,0.574692
CNCc1nncn1SC,0.52153,0.593604,0.486142,0.768525,0.574691
COCCNCNCN1CCCC1,0.746877,0.587882,0.403425,0.693693,0.57469
NCc1nonc1CCO,0.639392,0.687899,0.384764,0.744266,0.574689
COCCCCCOCCCOCN,0.800999,0.498,0.436274,0.708376,0.574689
CCCn1nnnc1NCCN,0.753537,0.611742,0.391901,0.691133,0.574687
CCNCC(NCC=O)OC,0.481979,0.648624,0.487844,0.772817,0.574687
CCOCCNC(NO)C(=O)OC,0.573075,0.767792,0.397443,0.71591,0.574687
COCCN1CCCCSCC1,0.835243,0.461796,0.439216,0.757104,0.574686
CONCCC(=S)OC,0.549835,0.51309,0.507856,0.817275,0.574685
CCNCC(N)=NO,0.705704,0.659748,0.365555,0.773981,0.574685
COCCNCCCCCNCCOC,0.881514,0.54309,0.403932,0.662711,0.574684
NCCCc1cnccc1N,0.822305,0.643645,0.365144,0.688724,0.574683
COCC=CN(C)CN,0.480561,0.598671,0.499897,0.827351,0.574683
CCNCCNNCC,0.668179,0.584456,0.411461,0.756181,0.57468
CCC=CCNN1CCC1,0.655442,0.421612,0.553673,0.795713,0.57468
CCCC(N)NCCOCC,0.652434,0.504618,0.473722,0.749026,0.574677
CCOCCCNCCC(C)=N,0.756817,0.543405,0.422726,0.697709,0.574677
COCCOCOCCCc1nnnn1C,0.750765,0.617525,0.396041,0.673811,0.574677
CNCCOCc1ncnn1COC,0.698525,0.641985,0.40075,0.677572,0.574676
CCCOC(C)NCCCN,0.637615,0.51704,0.465844,0.762554,0.574675
CCOCCCNCCOCCOCO,0.787812,0.620301,0.390967,0.657361,0.574675
COCCOCCCOCCOCCCOO,0.786075,0.603048,0.398489,0.657627,0.574673
CCn1cnnc1CNCCCN,0.765683,0.695171,0.374529,0.646851,0.574672
CCON1CCCCC1,0.768173,0.38117,0.538071,0.849822,0.574671
Cn1ccnc1NNO,0.568758,0.61403,0.448671,0.743541,0.57467
COCCCNCNc1nccnn1,0.702567,0.624548,0.405647,0.679897,0.57467
Cc1nnnn1OCc1ncnn1C,0.604416,0.641192,0.446858,0.662867,0.574669
CCCONc1cccnn1,0.698977,0.436088,0.51029,0.783014,0.574666
CCOCCCNCCCn1cnnn1,0.786291,0.562875,0.419216,0.654969,0.574665
COCCC(COC)NO,0.612182,0.626994,0.422174,0.733415,0.574664
COCOOCCNCCOCCO,0.700076,0.684675,0.377792,0.701923,0.574664
CCNCCCNCCSC,0.813369,0.489338,0.426711,0.744013,0.574663
CN=C(NC)NCc1cccnc1,0.794305,0.640288,0.378692,0.667034,0.574663
NC(=O)NCCOC1CCCC1,0.858441,0.54755,0.388539,0.716506,0.574661
CONCc1cnccc1C,0.750724,0.484212,0.449616,0.746684,0.57466
CNCCCNn1nnnc1N,0.635217,0.652125,0.410361,0.706191,0.57466
CNCCC1CCNC1,0.68387,0.553118,0.421128,0.759942,0.574658
CNCCC1CNCCN1C,0.633875,0.641131,0.401344,0.750919,0.574657
CCOCNCCNCc1nonc1C,0.689115,0.583599,0.41998,0.706724,0.574656
COCCOCC(N)NCCN,0.595757,0.818112,0.373415,0.723674,0.574656
COC(CO)COC(C)=O,0.700203,0.654416,0.375646,0.744931,0.574653
CNCCNCCNCCOC,0.827965,0.710053,0.341897,0.704351,0.574652
CCNCc1ccns1,0.616351,0.470349,0.509123,0.801257,0.574652
CNOCCNCCCCN,0.739891,0.669797,0.372533,0.698387,0.574652
Cc1occc1NO,0.65885,0.495196,0.466868,0.780255,0.574649
COCCOCCNCCOCCCOCOC,0.800632,0.615793,0.389996,0.656292,0.574648
Cn1ccnc1CNCS,0.677026,0.544283,0.434891,0.742369,0.574647
CCNn1nnnc1COC,0.607599,0.520846,0.48432,0.751716,0.574645
CCN(CCOC)SCCN,0.572763,0.563106,0.463143,0.781313,0.574643
CCCOCCOS,0.670443,0.392704,0.561841,0.874876,0.57464
CCC=NCc1ccco1,0.659653,0.437412,0.526244,0.794573,0.574637
CCCCOCCNCNCCOC,0.793479,0.516316,0.429115,0.697598,0.574635
CCOCSCCOCCN,0.686526,0.538467,0.42997,0.756725,0.574633
CCOCC(NC=O)NCCOC,0.565268,0.669377,0.435683,0.712901,0.574633
COCCCCC=CC(O)O,0.74795,0.513503,0.434012,0.728599,0.574632
COCCNC(O)CN(C)C,0.625858,0.674939,0.390859,0.755801,0.574631
CNCCC(OC)OC=O,0.510359,0.56253,0.502429,0.810648,0.57463
CCc1nccn1CO,0.733272,0.533461,0.424016,0.732965,0.574628
CNCCCNCc1ocnc1C,0.701247,0.578576,0.417594,0.708219,0.574624
COCCNc1ocnc1C,0.685175,0.463843,0.488039,0.771198,0.574623
Cn1nnnc1C1CCCNC1,0.610007,0.62635,0.424847,0.72917,0.574623
CCNCCOCCNC=CCN,0.6471,0.616902,0.420295,0.706487,0.574622
CNC(CC(=O)O)C(=O)O,0.777126,1,0.323671,0.631015,0.574622
CCN1CCOCC1COCCN,0.637467,0.642492,0.404634,0.732812,0.57462
CCOC(C)C(=O)n1ncnc1C,0.583156,0.545169,0.480706,0.750879,0.574618
CCN(F)COC,0.479092,0.472252,0.603247,0.910179,0.574616
CNCCC(N)CN,0.600873,0.795617,0.366167,0.763915,0.574616
CNC(NC=O)NCCCOC,0.523583,0.695858,0.453042,0.71078,0.574614
CCCONCc1ncccn1,0.721583,0.48665,0.467809,0.723136,0.574614
COCNC1OCCO1,0.513273,0.625663,0.452426,0.830345,0.574613
CCCNCCCONCN,0.679306,0.581975,0.417821,0.725975,0.574613
CCc1nnnn1C(C)CCN,0.604074,0.609818,0.435603,0.729758,0.57461
COCCN1CCCCC1,0.970278,0.391301,0.469405,0.803418,0.57461
CCSOC,0.477557,0.444471,0.644655,0.937913,0.574608
CNCCCCn1nnnc1CNC,0.770914,0.642024,0.383259,0.667851,0.574607
COCCOCCNOCCOCN,0.663897,0.710142,0.383584,0.694494,0.574604
CCn1nccc1CNCCNOC,0.709724,0.599944,0.41309,0.682718,0.574602
CNCCn1nnnc1CCCN,0.752177,0.738667,0.360287,0.665539,0.574599
CNCNC(=O)CCCCN,0.800656,0.722913,0.351691,0.673079,0.574599
OSO,0.391707,0.668056,0.560422,0.887148,0.574598
COCCSCCn1nnnc1N,0.688415,0.613851,0.409454,0.695674,0.574597
NNc1ncncc1Cl,0.77672,0.530579,0.413095,0.730739,0.574595
Cc1nnnn1CCSON,0.52335,0.67773,0.448573,0.743024,0.574595
CCCCONCCOCN,0.652186,0.549967,0.443625,0.73764,0.574595
Cn1nnnc1CN1CCCO1,0.620661,0.627107,0.412362,0.751547,0.574593
CCNC(=O)C(N)=CCl,0.598832,0.549401,0.455389,0.784004,0.574588
COCCN1CCNO1,0.486014,0.637517,0.472923,0.819084,0.574587
CCNCCCNCCOC1CNC1,0.768206,0.645483,0.382029,0.669783,0.574582
CCCNCCc1ccncn1,0.846607,0.459588,0.456353,0.707576,0.57458
NCCOCNC(=O)F,0.602465,0.69745,0.388012,0.774744,0.574578
COCCNC(N)=COCCN,0.622115,0.714444,0.389203,0.721919,0.574576
COCCOC(C)CCN=O,0.567021,0.579158,0.467685,0.750062,0.574575
COCCNCN1CCCOCC1,0.797892,0.604987,0.376331,0.715207,0.574575
CONCNCCn1ccnn1,0.584284,0.672487,0.427405,0.702514,0.574575
CCCOC(=O)CC,0.917288,0.326185,0.603998,0.869438,0.574571
NCC=NCCc1ccon1,0.518612,0.673652,0.457934,0.732412,0.574569
CCCOCCN(NO)OC,0.567217,0.517734,0.498464,0.792967,0.574569
NCOC(N)N,0.439924,0.909715,0.422171,0.819213,0.574568
NCC1=NCCCC1,0.615589,0.564506,0.438587,0.777703,0.574564
COCCOCCCOCC(N)COC,0.694873,0.659626,0.391857,0.687408,0.574563
CNCCOCCNCNCCCOC,0.751537,0.66585,0.384808,0.653313,0.574563
CC(C)OCn1cnnc1O,0.610553,0.597514,0.433653,0.74382,0.574559
CC(C)OCCNCc1cnon1,0.636196,0.516651,0.473036,0.746007,0.574559
COCCOCOCSCCN,0.672328,0.601135,0.406823,0.739149,0.574558
CCNCCOCCC=CNC,0.673847,0.495664,0.467522,0.756746,0.574556
COCOCC(C)OCC=O,0.555058,0.573133,0.474387,0.764812,0.574555
CCn1ccnc1CNCOCN,0.648179,0.654093,0.411253,0.685536,0.574554
COCCCCOCCOCCNC(C)C,0.856765,0.465932,0.450993,0.698687,0.574548
CC(=NO)Nc1ccnn1C,0.630018,0.549221,0.449834,0.751348,0.574547
CNOC=C(N)CCOC,0.49749,0.602419,0.488175,0.804165,0.574545
CN(O)CO,0.615826,0.685027,0.380919,0.797964,0.574543
COCCCCOCCCCOOC,0.815883,0.413866,0.511891,0.731728,0.574541
NC(=O)ONCCOCC1CC1,0.690242,0.586322,0.415695,0.71319,0.574541
C=C(N)CC1CC1,0.688526,0.418921,0.514042,0.849392,0.574536
CCCNCc1csnn1,0.745735,0.445267,0.477242,0.781267,0.574535
CC(C)n1ccnc1CCCN,0.783008,0.495165,0.437507,0.724724,0.574534
Nc1ccc(CNC=O)o1,0.632947,0.643727,0.413849,0.707986,0.574534
CCOCCNNCN,0.608856,0.696089,0.394871,0.74036,0.574532
COCCC(=N)CN,0.607756,0.719174,0.38152,0.766161,0.574532
OCOC1CCNCC1,0.720257,0.626738,0.370382,0.782264,0.57453
CNc1nonc1C,0.694565,0.432995,0.501839,0.819467,0.574529
OCCc1ccncn1,0.824616,0.623049,0.362085,0.7232,0.574529
CNCCn1nncc1CN,0.649107,0.729518,0.379417,0.706585,0.574529
CCOCCOCCOCCOCCOCCOC,0.866983,0.589525,0.38055,0.67351,0.574528
COC(CCN)OO,0.514151,0.700816,0.430455,0.789104,0.574527
COOCCOCl,0.487076,0.468173,0.599732,0.904302,0.574526
NCCNCCCCF,0.77849,0.583193,0.382598,0.741114,0.574526
COc1nnccc1NCO,0.675331,0.63352,0.400634,0.710732,0.574524
CCOCCOCCNCCNCCNC,0.804965,0.671779,0.370083,0.653885,0.574523
CSCCNCc1nncn1C,0.742756,0.590944,0.407828,0.679447,0.574519
COCCOCCOCCn1cccn1,0.828124,0.615295,0.381826,0.662006,0.574519
CCC(=CN)OC(=O)O,0.511525,0.537867,0.52162,0.812272,0.574518
CCC(=COC)NN,0.519833,0.515995,0.516377,0.859026,0.574517
COCCOCCNCOC(=O)CCN,0.744153,0.72404,0.366982,0.661144,0.574514
COCCOCCSCCOCCN,0.766803,0.606743,0.390784,0.689081,0.574512
CNCCCn1ncnc1CCNC,0.758744,0.632154,0.387656,0.67432,0.574511
CNCCC(CCN)OC,0.62706,0.634578,0.412294,0.731836,0.574508
COCCOCCOCn1nnnc1C,0.749947,0.667527,0.37697,0.676467,0.574507
CCCC(N)NC,0.537885,0.528939,0.491949,0.847413,0.574506
CCNCCSCCCCN,0.795932,0.497455,0.429104,0.732358,0.574505
COCCCNCOCCOCCOCCOC,0.784578,0.619193,0.391115,0.659558,0.574503
COCCCNNCN=O,0.573699,0.678401,0.419359,0.734847,0.574502
COCCCNNCc1ncccn1,0.735261,0.611961,0.408419,0.657914,0.5745
COCNC(=O)C1CCCOC1,0.691418,0.580201,0.412888,0.729505,0.574498
COC(N)=NCCO,0.606267,0.697944,0.385651,0.776782,0.574498
COCCNCONCN,0.550909,0.741467,0.40657,0.746737,0.574496
CCc1ccc(CC(=O)NC)nn1,0.797296,0.622835,0.387784,0.65614,0.574496
NCCC(=O)CCn1cnnn1,0.706922,0.782379,0.364764,0.654275,0.574495
CNCCCC(=O)COCN,0.711254,0.710181,0.364679,0.710988,0.57449
NCC(N)CC=O,0.481158,0.838332,0.408816,0.802907,0.574488
CCC(=O)Cc1ccc(OC)nn1,0.786819,0.517795,0.424929,0.710637,0.574487
CC=C(CC)CN,0.601897,0.438849,0.533123,0.87191,0.574486
CCCNC(=O)CCc1ccnn1C,0.841428,0.522557,0.418116,0.680762,0.574486
CCNCCC(=NO)OC,0.616941,0.553295,0.446486,0.77231,0.574483
COCCNCC(C)CCN,0.727205,0.584642,0.391192,0.757042,0.574482
CCCc1nnnn1CCOCCN,0.769631,0.63109,0.386996,0.668938,0.574482
CCC(=NCO)NOC,0.485372,0.612247,0.493411,0.804843,0.574482
CCCNCCCN(C)ON,0.654234,0.521208,0.447675,0.780067,0.574479
Cc1cnccc1CC(N)=O,0.855699,0.615276,0.373392,0.670796,0.574478
COCCCNC(C)COCC=O,0.648235,0.576562,0.434359,0.722785,0.574477
CNCCCCNCc1cnoc1C,0.741845,0.541551,0.426346,0.702837,0.574477
Cn1nccc1CCC(=O)NS,0.656606,0.590997,0.42151,0.727064,0.574477
COCCCC(=CCN)CN,0.656884,0.668789,0.391661,0.718339,0.574473
CNCNOCc1ccnnc1,0.604255,0.691691,0.412976,0.694046,0.57447
NCCCNCCON,0.741086,0.786394,0.336165,0.731398,0.574467
CC(N)NCc1ccco1,0.676159,0.5729,0.416972,0.746108,0.574467
CCOCCNCCCn1cccn1,0.835769,0.547399,0.419126,0.6436,0.574465
CC(CCN)=NO,0.643559,0.67301,0.379068,0.778072,0.574465
CCOC(=COC)COCOC,0.617044,0.474346,0.508258,0.789444,0.574464
N=C(N)C1CCNCC1,0.719535,0.705911,0.36347,0.711562,0.574464
COCC(N)ON,0.431066,0.789522,0.45745,0.839932,0.574463
COCCSCCCCNN,0.730545,0.532287,0.425613,0.732086,0.574462
CNCCNCNCCCCOC,0.763116,0.61955,0.386655,0.688583,0.574462
CCOCCOCCNCCNCN,0.760785,0.707228,0.37236,0.645546,0.574461
NC(CC(=S)Cl)C(=O)N1CCCC1,0.652071,0.663865,0.403102,0.693294,0.57446
CCOCCC(N)=CNNN,0.529999,0.684448,0.447872,0.723354,0.57446
CCNCNCCOCOCOC,0.669309,0.615978,0.404797,0.727161,0.574457
CCC(O)CNCCOC,0.752994,0.577155,0.388312,0.753466,0.574455
COCOC(COC)=NO,0.569916,0.580768,0.447255,0.799504,0.574454
CNCCNCCN(C)CCN,0.770991,0.74487,0.341536,0.716484,0.574449
CCOCNCc1cnnn1CC,0.632154,0.562641,0.448521,0.727571,0.574448
CCC=C(N)CN,0.526321,0.615315,0.449624,0.823753,0.574448
CCONCCCOCCCCNC,0.770375,0.487327,0.454886,0.706823,0.574447
CNCCC(CCOC)ON,0.567549,0.627772,0.439107,0.75133,0.574447
CCOCCOCCNCCCCOCN,0.774093,0.604875,0.400796,0.656547,0.574446
COCCCNCCCCOCCNF,0.75054,0.54843,0.425233,0.686893,0.574445
COCCNC[SH]=O,0.404477,0.668485,0.545203,0.861453,0.574444
O=CCNc1cnccn1,0.731939,0.560773,0.41378,0.715804,0.574444
NC(Nc1ccc(Cl)nn1)C(=O)O,0.600589,0.892393,0.384421,0.634383,0.574444
CC(CCN)OCN,0.539638,0.694106,0.423893,0.763134,0.574443
COOCCOCOCCCSC,0.68651,0.474774,0.478245,0.763718,0.574443
CCNC(N)NCOC,0.457398,0.690635,0.485624,0.787495,0.574442
CCCSCCOCCNC,0.771343,0.429958,0.487923,0.77427,0.574441
CCn1nnnc1CCn1ncnc1C,0.686623,0.638894,0.411512,0.661536,0.57444
CNCc1ccnn1CCCCN,0.778682,0.640827,0.38153,0.667731,0.574437
CCOCOCC(=O)Cc1nnnn1C,0.689112,0.64962,0.40339,0.669414,0.574437
CCNCCOCCC(O)COC,0.708255,0.60526,0.399199,0.71725,0.574437
CCNC(CN)COCCN,0.621564,0.774104,0.373912,0.720309,0.574434
CN(N)CCCOCNN,0.545297,0.71309,0.41354,0.763927,0.574434
CNCCOCCCNCCCOO,0.767633,0.645212,0.381088,0.672614,0.574433
CON(O)c1nccn1C,0.563809,0.549867,0.479444,0.777976,0.574432
OCCN1CCNC1,0.723208,0.71425,0.354736,0.734423,0.574431
COCCNCCPOCCOC,0.486828,0.661812,0.476308,0.769935,0.574431
CCONCn1nccc1N,0.579361,0.60842,0.445378,0.741567,0.57443
CCNCCCCCC(N)=NC,0.765437,0.534089,0.422172,0.706244,0.574429
NCCNI,0.443836,0.701,0.474612,0.849696,0.574424
COCCOCCOCCOCOCCO,0.799475,0.671868,0.367846,0.664118,0.574424
NC(C(=O)Cl)C(=O)N1CCOCC1,0.644053,0.776165,0.368913,0.708329,0.574424
COCCCOCCOCCOCCNC=O,0.773209,0.640596,0.384667,0.662466,0.574422
CCCNCCNCC(COC)OC,0.682976,0.57102,0.425201,0.716196,0.574421
CNCCOCCCCOCCCOC,0.848461,0.51041,0.417836,0.698107,0.57442
CCOCCNCOCCOCON,0.644966,0.658807,0.403625,0.705399,0.574419
CCCCOC(=O)NO,0.825597,0.457118,0.441215,0.770285,0.574419
CCC(=O)NCCCOCO,0.823843,0.630837,0.364191,0.704851,0.574418
CCC(N)NCN,0.463473,0.690563,0.46884,0.816377,0.574418
CCOCCCOCCCCOCCN,0.842521,0.512219,0.420799,0.690632,0.574417
CONCCCCNCCCN,0.764396,0.625428,0.390861,0.66755,0.574416
CCNCCOCCNCCNOC,0.737808,0.653838,0.384037,0.678024,0.574416
C=CCC(N)O,0.468584,0.615787,0.494859,0.844019,0.574415
COCCNCCCSCN,0.728036,0.588555,0.391405,0.748448,0.574413
CNCCNCCOCCCOCCC=O,0.751268,0.675416,0.392476,0.623396,0.574408
CNCCCCNCCOCCN,0.820657,0.674551,0.370329,0.640039,0.574407
NOC=CCCO,0.501719,0.642751,0.460807,0.803443,0.574407
CNCCOCc1occc1CN,0.726205,0.644801,0.385402,0.693895,0.574405
CCOC(O)CCNC,0.618616,0.591414,0.427877,0.758018,0.574405
CNCc1ncoc1C(=O)O,0.660737,0.648466,0.395093,0.726154,0.574405
CCNCOCCCCNCCOC,0.791885,0.542233,0.415094,0.690789,0.574403
Cc1ncnn1CCNS,0.520498,0.576826,0.500591,0.762628,0.574403
NC(=O)Cc1ccc(N)cc1,0.954059,0.66598,0.352481,0.634097,0.574401
COCCC1COCCCN1C,0.662334,0.529549,0.437342,0.781835,0.5744
C=CC(N)CC,0.479817,0.458576,0.61944,0.921968,0.5744
CCOCOCn1cnnc1OC,0.616825,0.568145,0.44757,0.741723,0.574397
CCCNCCOCSC,0.743967,0.410896,0.514005,0.80614,0.574396
CCNCC=NCCCO,0.606487,0.639681,0.413896,0.748699,0.574396
CCNCCONCCCN,0.70982,0.672938,0.377868,0.702928,0.574393
NOC(=O)CC1CCOCC1,0.761532,0.589028,0.386754,0.73132,0.574393
CCCOCC(N)=NO,0.729644,0.531289,0.41272,0.776282,0.574392
CCCOCNCCNC=O,0.672494,0.587951,0.41491,0.732113,0.574391
CCSNCCOCCN,0.574636,0.619545,0.433557,0.767419,0.574391
Cc1nnsc1COCC(=O)NN,0.671107,0.725241,0.379599,0.684633,0.574389
CNCCOC=C(N)NCCCOC,0.658697,0.60848,0.42359,0.693684,0.574388
CC(O)NC1CC1,0.620285,0.555318,0.437122,0.791568,0.574387
CNC(=O)C(N)CCN1CCCCCC1,0.779859,0.618575,0.393421,0.656498,0.574387
NCCNC(=O)CNCC1CC1,0.852824,0.743062,0.343638,0.651228,0.574386
NCCCCOCSO,0.607334,0.598197,0.428142,0.76332,0.574385
CCNCNCCN1CCOCC1,0.787979,0.644197,0.365825,0.709696,0.574383
COCCNC(F)NOC,0.489722,0.586028,0.499983,0.822673,0.574383
CCCNCCCP,0.626739,0.466317,0.503214,0.808562,0.574381
CCOC(=O)C(N)=CCl,0.646624,0.440785,0.519238,0.817669,0.574378
CC(F)NO,0.474626,0.543871,0.526696,0.892981,0.574377
CCNCC#CC(=O)O,0.630826,0.590244,0.424039,0.753941,0.574376
CCOCCONNCCCN,0.645279,0.669036,0.400979,0.701356,0.574374
NC(=O)NCC(N)(N)OC1CCCC1,0.639528,0.75519,0.384302,0.678356,0.574374
COCCOCCNCCNC(=O)OCCOC,0.839579,0.66193,0.365928,0.653794,0.574373
NN=C(N)Cc1cncs1,0.555715,0.674657,0.435615,0.721083,0.574372
CNCn1nccc1CCN,0.631253,0.679117,0.400502,0.708897,0.57437
CNCOCCOCCCOCCON,0.689741,0.669295,0.389497,0.688317,0.574369
COCOC(CN)CC=O,0.531244,0.726532,0.420331,0.753943,0.574365
NOC(=O)NCc1cccnc1,0.818595,0.656006,0.373093,0.6502,0.57436
Cn1nnnc1CCCCCNN,0.729504,0.624053,0.398147,0.675924,0.574357
NCCOCOCc1ccncc1,0.827578,0.629442,0.37567,0.664288,0.574355
CCOCC(CCC=O)NCCOC,0.642878,0.590019,0.434993,0.706656,0.574352
CCOCCCOC(O)OCC,0.613245,0.519187,0.474832,0.768244,0.574347
Cc1ncncc1C(=S)CN,0.634237,0.623788,0.417829,0.718751,0.574347
COCCCCNCOCCCCOC,0.821007,0.477058,0.446219,0.709618,0.574345
CCC1CCNCC1,0.853038,0.389111,0.486842,0.85605,0.574345
CCNC(CN)Cc1nnnn1C,0.592661,0.737914,0.39568,0.717008,0.574345
COCCn1cnnc1SCCN,0.751907,0.668572,0.382899,0.65482,0.574344
CCNCCCOCCCOCCN,0.826416,0.594619,0.385736,0.675568,0.574344
N=C(N)OO,0.538436,0.70736,0.401118,0.83299,0.574344
